year,province,crop_type,average_yield_kg_per_hectare,total_farm_value_dollars,avg_rainfall_mm,avg_temperature_c,irrigation_used
2008,Ontario,Wheat,2359,417170.6,288.5183296138458,10.842763951296352,Yes
1962,Prince Edward Island,Corn,4872,847315.94,458.9771170246818,11.269364939340706,Yes
1955,Manitoba,Tomatoes,3506,1736892.25,443.08382437380874,17.20597438802828,Yes
1920,British Columbia,Tomatoes,3834,1348769.0,494.3300426949258,9.88668125023816,Yes
1938,Quebec,Barley,2263,285669.91,326.17243260681516,8.160125242662822,Yes
1922,New Brunswick,Soybeans,2589,579747.16,532.4938999755409,4.5846696181805715,Yes
2015,Prince Edward Island,Rye,2029,455781.16,381.56690669364343,11.014580470669772,No
2009,Prince Edward Island,Sugar Beets,3728,897700.67,437.925357028211,10.219182788120918,No
1928,Quebec,Oats,2227,355442.42,326.22231113943496,13.215660887260075,Yes
2024,Saskatchewan,Soybeans,1918,803981.0,145.87695363852276,9.020764681641099,Yes
1967,Alberta,Wheat,2082,77869.02,326.5269433720852,12.698842177360742,No
1980,Nova Scotia,Potatoes,4057,249842.0,369.6005907000106,8.683566017774687,Yes
2007,Quebec,Soybeans,3518,582809.79,541.0004156625943,8.838491594304706,No
1976,Prince Edward Island,Wheat,3033,673359.4,338.80526706536386,10.745679726239013,Yes
1935,Prince Edward Island,Tomatoes,3527,1514258.5,441.3160931368899,10.423709815467701,Yes
1925,Nova Scotia,Oats,1874,139631.15,369.05886515729026,14.480834986443526,No
1922,Prince Edward Island,Corn,5699,512082.68,413.7674390732886,12.141187172634734,No
1982,Quebec,Canola,2103,1172664.2,296.18107709546297,13.637370370163003,Yes
2020,Alberta,Canola,2095,549200.0,545.0593930305939,14.789451793682195,No
1981,Saskatchewan,Tomatoes,2796,710175.95,350.7919580322728,8.228268089100673,Yes
1978,Quebec,Canola,1735,290569.36,503.4792185121822,12.851053440879394,Yes
1943,Manitoba,Sugar Beets,4091,279012.5,505.6991918807346,16.939546335706286,Yes
2007,Quebec,Soybeans,3500,579579.79,555.8060337266302,10.598532757445199,No
1934,Prince Edward Island,Potatoes,3697,902214.05,479.48895803102727,12.30158416673598,Yes
1986,Prince Edward Island,Potatoes,4625,1059283.75,375.78310531883204,11.777231095481602,No
1970,Nova Scotia,Sugar Beets,3513,285012.75,538.1845685712868,11.721228473132054,Yes
1984,Alberta,Rye,1531,148841.38,298.41718241645646,7.943941860592041,No
1941,Ontario,Oats,2265,158856.7,306.2176283100596,16.131082784299732,No
1949,Quebec,Soybeans,2729,579800.29,504.55498986204765,13.360685765559946,Yes
1935,Manitoba,Oats,1995,231241.38,465.09506846294505,16.1524696367887,No
1967,Alberta,Wheat,1820,32347.020000000004,236.92672874467056,13.03987442236353,No
2007,Prince Edward Island,Soybeans,2686,436652.52,429.6342401840201,11.993417583207012,No
1965,Manitoba,Barley,2636,18414.78,381.6162378717694,17.294134652529237,Yes
1927,New Brunswick,Corn,4585,796360.56,477.9935806494678,11.657505619544903,No
1997,Ontario,Canola,1030,414412.12,279.84656387111556,12.020264186054698,Yes
1994,Prince Edward Island,Rye,1817,585295.34,400.5525961920314,10.91428788329511,Yes
1994,New Brunswick,Sugar Beets,3410,190772.87,306.13986318113035,11.406285583409002,No
2017,Alberta,Wheat,2832,102720.0,486.8801257329825,15.107505134366775,No
2014,Quebec,Barley,1976,491311.12,305.69039078605215,14.72532678894627,No
2005,Manitoba,Tomatoes,2782,279245.0,567.8556285552386,11.875345066118452,No
2017,Alberta,Wheat,2572,138495.0,474.3675780972468,14.529476639377375,No
1949,New Brunswick,Potatoes,3940,1174205.32,558.2119261416977,15.131401244478688,No
2023,Prince Edward Island,Corn,5628,1706959.94,457.0059615106257,11.765986394364708,Yes
2019,Ontario,Oats,1271,460094.09,292.17704285948184,20.10260279112603,Yes
1955,New Brunswick,Barley,2992,578717.01,492.01099370237324,6.667892399415388,Yes
1992,British Columbia,Wheat,3329,863394.08,382.9431477196584,11.522497955502175,No
1958,Alberta,Sugar Beets,4625,245405.74,355.57220510553594,13.134891684897747,Yes
2011,Saskatchewan,Corn,4138,278169.3,310.41170315898603,16.08363467885179,No
1968,Nova Scotia,Rye,1791,26233.019999999997,615.9888758555711,9.493877288564388,No
1982,British Columbia,Barley,2579,511876.93,572.1613530566349,10.508149976124626,No
2019,British Columbia,Tomatoes,3773,866552.2,465.3495260413985,13.341003671118061,Yes
1991,Nova Scotia,Oats,1278,46356.37,309.38737694004305,5.197903885412799,No
1978,Prince Edward Island,Rye,1809,386700.4,517.6296195442922,16.161971725779622,No
1937,New Brunswick,Barley,2983,377411.42,532.3686884775551,17.219736144478585,No
1961,Alberta,Barley,3122,641546.82,368.661483898135,11.052233348383949,Yes
2014,Ontario,Canola,1564,1188540.88,337.608231989308,13.085164533517439,No
1923,Manitoba,Canola,2081,279298.16000000003,356.4703496230448,18.031030772966744,Yes
1986,Alberta,Tomatoes,4141,948553.6,394.2890845425326,10.424758987530947,Yes
1983,Alberta,Canola,1994,1238734.4,442.11772554613685,14.521934264484962,Yes
2001,Saskatchewan,Corn,5553,1502467.51,453.59485904851147,13.69968132877888,Yes
1923,Prince Edward Island,Barley,1812,127740.1,545.1224221947193,15.13899095060559,No
2006,Manitoba,Tomatoes,3413,1502906.5,330.9443659824407,11.37670715191379,No
1924,Ontario,Corn,4080,482505.18,419.9044458906303,14.885977456893634,No
1931,Nova Scotia,Rye,1529,151958.1,575.0810485438088,10.270353633226964,Yes
1957,Quebec,Rye,1413,291468.67,383.27749775290135,15.83191030580923,No
1996,Ontario,Oats,1355,369991.76,280.8189668330873,15.656221093400461,No
1962,Manitoba,Tomatoes,3915,1209735.8,465.3911103772389,8.599914148114108,No
2007,Quebec,Soybeans,3514,627148.79,567.4544382322833,10.534729239217894,No
1957,British Columbia,Corn,4809,443914.37,451.7846079352589,12.455780288909626,No
1942,New Brunswick,Soybeans,2805,615552.56,345.39388172424174,11.38196558036324,Yes
2015,Prince Edward Island,Rye,2216,516297.16,347.1585376283672,10.141204463082099,No
2001,British Columbia,Sugar Beets,3078,1012476.46,417.4881975520239,14.874129392781844,Yes
1982,British Columbia,Barley,2661,542534.9299999999,598.3026178386276,13.569376777091831,No
1989,Manitoba,Sugar Beets,3725,1123108.29,557.7085609451651,9.870660754170288,No
1975,Prince Edward Island,Wheat,3267,208156.2,387.2819317128248,14.603103050609171,No
2016,Ontario,Oats,1540,31186.16,554.9864167232341,12.265483289086538,Yes
1979,Alberta,Tomatoes,2430,1985377.85,496.87220462602556,2.6972275563394494,Yes
1957,Prince Edward Island,Potatoes,4543,913485.5,327.38576133821346,15.546696434440282,No
2022,Saskatchewan,Barley,2266,724681.17,342.3555732719268,11.3727981167625,Yes
1921,Prince Edward Island,Tomatoes,3798,630649.65,434.3220037780109,9.621431099276794,Yes
1928,Ontario,Sugar Beets,3921,527806.3,413.7499889027339,10.27610165548194,Yes
2008,Nova Scotia,Potatoes,3420,364560.9,429.26249145207356,16.430759099318077,Yes
2002,British Columbia,Soybeans,2883,974509.34,429.5163393349122,6.9791519261621735,No
1924,Ontario,Canola,1904,364455.68,306.8977581297962,12.633478683659392,Yes
1920,Alberta,Potatoes,4759,970290.5,401.7632165477762,9.848246708070029,No
1941,Ontario,Oats,2276,143286.7,281.4518733617687,15.71349709674554,No
2017,New Brunswick,Wheat,3240,203028.1,316.0443487295787,11.024964685012746,Yes
1962,Manitoba,Tomatoes,3406,1963675.5,396.3219099789934,9.869320242470847,No
1981,British Columbia,Tomatoes,4099,1352865.1,330.4083487950472,12.000055962213267,Yes
1977,Ontario,Rye,1328,161145.77,278.47209004565553,10.495984209811676,No
1955,Prince Edward Island,Corn,5094,716238.8,471.26933836462246,15.86657216068414,Yes
1930,New Brunswick,Soybeans,2844,26535.1,403.43389622504736,15.971806558304266,No
1922,Prince Edward Island,Potatoes,3390,460420.0,354.9660152313904,13.258958188328927,Yes
1936,Saskatchewan,Rye,1675,34258.06,334.9323526714064,13.03455769075865,Yes
1927,New Brunswick,Corn,4777,726402.56,442.8920491811825,11.559898353611139,No
1980,Nova Scotia,Wheat,2894,274472.6,484.6927930551509,10.866304512760918,No
1967,Alberta,Wheat,1883,56772.020000000004,332.1103984214192,12.669269752415266,No
1998,Nova Scotia,Barley,1480,377163.26,314.68063913424265,9.851130998564841,No
2021,Ontario,Oats,1134,155288.28,343.27096763135125,12.481713728036166,Yes
1928,Ontario,Sugar Beets,4150,481350.30000000005,438.5222735859602,10.000652187729163,Yes
1993,Nova Scotia,Wheat,2970,43483.36,347.5618941789528,18.45887846814706,Yes
1970,Saskatchewan,Canola,1739,110926.0,381.92801561378417,10.01623425466548,No
2000,Nova Scotia,Potatoes,3663,1469894.5,435.29323404032374,13.997613439658988,No
1980,Nova Scotia,Soybeans,3671,1522238.4,266.7463673620874,8.20515657450316,No
1984,Nova Scotia,Potatoes,3486,197481.5,536.3711653679989,11.397617006543694,Yes
1987,Alberta,Tomatoes,3894,2930064.75,420.89987927137634,12.437642771720135,No
2013,Nova Scotia,Oats,1959,531637.54,335.18937518072477,18.67749789691365,No
2006,Alberta,Potatoes,3962,300988.15,287.9546082497369,17.68045322743063,Yes
1946,Ontario,Barley,2578,548091.65,469.5963378741792,12.816779715588572,Yes
1984,New Brunswick,Oats,1804,236197.09999999998,380.9529312794352,11.759185005581422,Yes
1966,British Columbia,Oats,2184,-18430.15,375.13390723932736,14.689196528588276,Yes
1923,Manitoba,Soybeans,2940,312541.04,521.1284224586377,15.982655763804607,Yes
1955,Manitoba,Corn,4957,309669.41,490.19296077604486,8.632416128885552,No
2012,Saskatchewan,Soybeans,3273,533206.88,358.4026234104714,14.2918433867861,Yes
1968,Ontario,Soybeans,1755,616406.84,230.57115400201667,5.376492446939517,No
2012,Ontario,Corn,5758,410220.86,344.4725083548319,14.142613982635213,Yes
2000,British Columbia,Oats,1428,149252.9,290.5470952305528,11.18610922176478,Yes
1975,Prince Edward Island,Wheat,3145,217888.2,310.32960874342166,16.778160377397164,No
1937,New Brunswick,Barley,2885,318353.42,535.420475944826,18.02895734790291,No
2015,Prince Edward Island,Rye,2341,502995.16,365.21878345881083,11.458263327217661,No
1996,Alberta,Barley,1449,337710.09,216.7054369805279,14.201752802400152,Yes
1937,Prince Edward Island,Corn,3634,143079.05,212.60731654124692,15.967433492902337,No
1996,Alberta,Barley,1531,305179.09,251.5613221952775,14.684539655807887,Yes
1954,Nova Scotia,Soybeans,2465,903916.2,606.7965297390053,11.013145986615564,No
2001,Saskatchewan,Corn,5417,1431471.51,449.6604569877494,10.815271468294107,Yes
1986,New Brunswick,Wheat,2377,301324.2,457.61967234789,10.358951275285971,Yes
1923,Manitoba,Canola,2178,222721.16,378.40194739533587,20.177866658050657,Yes
2012,Ontario,Corn,5800,467915.86,360.2905031074996,12.139771865068617,Yes
1929,British Columbia,Corn,4948,390196.98,311.59560972857645,12.113188984028717,Yes
2021,Prince Edward Island,Soybeans,2941,559676.16,444.4061668433743,15.050766828693538,Yes
1975,Quebec,Corn,3860,428780.17,322.8598706979368,13.001960650170016,Yes
1978,Prince Edward Island,Rye,1990,410265.4,466.6589233469617,13.718220985299274,No
2003,British Columbia,Barley,2145,125056.47,354.691188249141,15.820267984387721,No
1946,Nova Scotia,Wheat,3604,182332.04,393.9803021556052,17.95834953620495,No
2022,British Columbia,Sugar Beets,3084,1098577.99,318.30572719986276,13.245601836717913,Yes
1971,Quebec,Sugar Beets,4071,958647.7,407.16006776439025,14.044566051143445,No
2005,Manitoba,Tomatoes,2857,271557.0,573.6635950194637,10.150342929202118,No
1976,Saskatchewan,Corn,4160,822558.92,414.77334249625125,7.387754080139661,Yes
2014,Quebec,Barley,2249,485610.12,347.971143509667,14.969947451666894,No
1985,British Columbia,Rye,1268,33842.68,516.8096850832021,6.355336567418194,No
1965,Manitoba,Barley,2669,73519.78,362.1436225316946,15.860682072889068,Yes
1990,Prince Edward Island,Canola,1054,130444.0,291.16862443181424,12.15952503103329,Yes
2015,Alberta,Soybeans,3889,2011323.55,509.2029619467367,12.041088006027062,Yes
1927,Ontario,Wheat,2796,197774.7,442.24780323439853,13.942936129834955,No
1984,Nova Scotia,Potatoes,3327,143631.5,487.908750330055,12.907527928885235,Yes
2013,Alberta,Rye,1173,325585.36,182.13104186683765,12.157293826733492,Yes
2015,Alberta,Soybeans,3640,2018128.55,498.86777532854086,9.782413436930518,Yes
1936,Prince Edward Island,Potatoes,4430,969728.6,424.8303338787741,13.079414786102944,No
2005,Prince Edward Island,Barley,1823,479008.3,234.37480197769176,14.143711314185161,Yes
1982,Saskatchewan,Potatoes,3653,591495.0,492.0718403770911,18.237787575114098,Yes
1958,Alberta,Sugar Beets,4666,284330.74,323.90119672692305,12.650253383638788,Yes
1988,Quebec,Soybeans,3621,1603091.76,435.086471144051,16.0687325655218,Yes
2008,Ontario,Wheat,2563,405129.6,301.4360895375413,13.244280541811612,Yes
1983,Nova Scotia,Soybeans,2553,811339.23,536.2798639536528,16.82962034157923,Yes
1924,Manitoba,Potatoes,3646,131727.0,401.9728066696207,7.525970112959568,No
2015,Alberta,Canola,1464,1034270.3999999999,541.1939430552408,18.167463793163098,Yes
1984,Nova Scotia,Potatoes,3476,158426.5,511.09420753183497,12.71726560746253,Yes
1967,Prince Edward Island,Wheat,2620,460632.46,359.68052898187835,6.778217744485625,No
1986,Alberta,Corn,2783,564207.9,261.877777045809,8.51446884930812,No
1924,Ontario,Wheat,3124,530997.72,516.6394877683435,16.106467677650677,Yes
1993,British Columbia,Barley,2395,724165.27,384.41444277879486,14.496842120826326,No
2008,Quebec,Soybeans,2889,425574.64,342.1182965653159,15.580148372353207,No
1986,Nova Scotia,Potatoes,3432,1146239.7,447.62669215672145,9.419481889913378,No
1965,Manitoba,Barley,2580,65177.78,414.05582728928164,18.144638038308926,Yes
2024,British Columbia,Soybeans,2259,1319552.16,460.76278239068733,9.645005692262554,No
1967,Ontario,Barley,2857,374481.75,384.2979262070001,13.535957124729665,No
2014,Ontario,Canola,1640,1193008.88,293.5844677216736,10.290976521543977,No
1945,Manitoba,Wheat,3484,315599.0,360.1143725183478,14.055247227650653,No
1980,Nova Scotia,Wheat,3135,271502.6,533.5154762939769,13.01524390468122,No
1996,Prince Edward Island,Potatoes,3615,645469.6,361.90883086201023,13.95554355297697,No
1984,Nova Scotia,Potatoes,3641,179288.5,502.7886973400837,12.448524302916724,Yes
1982,Quebec,Corn,3033,97601.66,271.37371517066157,11.612828599876437,Yes
1926,Saskatchewan,Wheat,2444,338672.52,329.7011193686839,11.934979953541465,Yes
2003,Alberta,Canola,1867,1060672.44,412.2179102426412,16.814313758124918,No
1971,Quebec,Sugar Beets,3797,957903.7,476.1378886895668,14.75305668503546,No
1924,Ontario,Canola,2044,369386.68,363.89570590028967,11.995870490421447,Yes
2001,Manitoba,Oats,1924,189724.37,460.3270651129102,16.072906443950462,No
1975,Quebec,Soybeans,2236,521602.1,399.93349060832134,8.980738213421088,Yes
2002,Saskatchewan,Sugar Beets,4703,1230945.21,448.98279109591266,10.865012712071897,No
1979,British Columbia,Potatoes,3982,313454.53,357.34330812024814,9.875749836436054,Yes
1955,New Brunswick,Barley,2843,571111.01,512.2176713473876,8.822584620011684,Yes
2012,Ontario,Corn,5523,419393.86,352.42431573023987,10.985368220916875,Yes
1951,Saskatchewan,Canola,1200,337036.92,191.6768673172789,7.733225834729469,No
1982,Saskatchewan,Potatoes,3800,625626.0,507.6454508737911,16.076525296976286,Yes
1920,British Columbia,Tomatoes,3708,1359243.0,530.1524166770929,7.359533844373424,Yes
1953,Nova Scotia,Soybeans,3080,616742.98,427.0627166090619,18.563911790149987,Yes
2017,Saskatchewan,Potatoes,3761,742815.73,317.5558938113895,8.13970729984223,Yes
1961,New Brunswick,Potatoes,3937,982477.3,325.32414371521224,10.228218468302373,No
1966,Ontario,Barley,1547,46420.94,611.0578804599706,8.74750986508568,No
1922,New Brunswick,Soybeans,2359,565917.16,516.803979366424,3.118980814686217,Yes
1982,Quebec,Canola,2355,1167783.2,342.92582556344,14.642295131932165,Yes
2015,British Columbia,Corn,5772,842156.92,306.354304600648,10.396368940149259,Yes
1979,Quebec,Canola,2104,805193.36,335.5781286206075,9.270398721571112,Yes
2022,Prince Edward Island,Barley,2152,650638.92,415.3268695738072,10.74021069751327,No
1987,Alberta,Tomatoes,3869,2983660.75,417.36300299253617,12.951516310042567,No
1923,Quebec,Canola,1490,616708.24,522.6329528118902,9.649262884423505,Yes
1997,Alberta,Soybeans,2689,1283245.01,410.7296865824964,9.422389571687786,No
1998,Nova Scotia,Barley,1477,414431.26,303.18609849351685,7.365181619090004,No
1988,Saskatchewan,Soybeans,3672,1333851.32,552.2106994668798,12.397497134877907,Yes
1983,Prince Edward Island,Wheat,2810,557635.68,543.0238226996788,16.56705529960957,Yes
1980,Nova Scotia,Soybeans,3546,1577206.4,351.4001722367519,7.364665002332027,No
1942,New Brunswick,Corn,4473,402762.28,534.4611729352237,8.212050547711303,Yes
1996,Prince Edward Island,Potatoes,3612,711271.6,329.3498782273097,10.888305138750567,No
2007,Alberta,Rye,1620,103387.14,321.96980163805034,13.353351036153853,Yes
1931,Ontario,Sugar Beets,4364,827881.23,482.56722457987564,9.562609749271267,No
1946,Nova Scotia,Wheat,3370,131365.04,375.6446742017745,16.828965910217253,No
1977,Nova Scotia,Wheat,2877,391479.18,408.0863698944505,14.30609834594737,Yes
1952,Saskatchewan,Sugar Beets,3863,892105.4,342.9877879774,10.466470769410122,No
2022,Nova Scotia,Sugar Beets,4141,1448771.13,442.35592372515123,11.975663419091298,Yes
1924,Ontario,Corn,4117,430166.18,429.8742963355005,17.03117348909457,No
1921,British Columbia,Sugar Beets,2431,427301.38,489.6163622135348,6.1712361701359475,No
1933,Nova Scotia,Oats,2113,113437.58,510.58358392091037,11.513470927412662,No
1954,Quebec,Soybeans,3477,151224.12,381.765957991944,12.917587270133678,Yes
2014,New Brunswick,Potatoes,3287,456091.2,349.18930640861635,8.92506542743901,Yes
2001,Prince Edward Island,Tomatoes,2300,1638835.85,309.86357836917745,11.96493518204051,Yes
1987,Ontario,Potatoes,3819,1412381.02,441.335071111754,13.714488087652507,No
1971,Alberta,Corn,5041,1270660.02,428.6110831558368,13.457768504758185,Yes
1986,Nova Scotia,Potatoes,3543,1156803.7,440.72336618601787,7.431227394539013,No
1923,Quebec,Canola,1632,634253.24,491.7828759244251,7.735525860323818,Yes
1953,Nova Scotia,Soybeans,3010,660543.98,381.25349386120445,15.8429110499087,Yes
1946,Nova Scotia,Rye,1611,240818.4,489.04019962568907,9.944427769569042,Yes
2021,Ontario,Potatoes,4515,994982.97,415.46882928595556,15.487609290489601,Yes
1935,Prince Edward Island,Tomatoes,3451,1517800.5,416.7379689990816,12.06275614822077,Yes
1978,Manitoba,Rye,1444,228605.8,231.54208561625944,11.036659358517905,No
1944,Quebec,Tomatoes,3950,1145915.2,288.8625803668565,12.78760492360059,Yes
2006,Alberta,Potatoes,3932,365286.15,313.246903249126,16.56592275086363,Yes
1980,Nova Scotia,Potatoes,4017,212720.0,370.8810852449714,9.388300076862247,Yes
2003,Manitoba,Wheat,3316,965230.16,446.37635732787504,13.670946559989979,No
2008,Ontario,Wheat,2370,335262.6,325.6189437522074,10.737181044967665,Yes
1954,Prince Edward Island,Canola,1665,733359.56,551.4742916348705,9.343814838863548,No
1993,British Columbia,Barley,2684,690570.27,414.1836099245773,15.003765969325638,No
1964,Prince Edward Island,Soybeans,1645,421246.4,225.84751670096097,15.892012342014041,No
1969,Nova Scotia,Corn,4907,130277.37,531.7892541406159,8.014364744615634,No
1989,Alberta,Canola,1028,542094.76,428.3128568719456,8.715428352863976,Yes
1921,British Columbia,Oats,1873,32782.19,382.30658177070103,9.12767321242604,Yes
2012,Ontario,Corn,5452,429972.86,423.42454027242877,14.470351534263315,Yes
1931,New Brunswick,Tomatoes,4153,1185836.55,427.68804240433735,11.734456368394534,Yes
1943,Manitoba,Sugar Beets,3913,268944.5,490.1713006995903,15.346500138864426,Yes
1922,Quebec,Potatoes,4015,378176.0,300.16991918598757,9.563160685529246,Yes
2008,Alberta,Soybeans,2026,234321.76,222.35168309384238,9.924265320363077,No
1929,New Brunswick,Rye,1622,130415.14,549.1604028985408,10.25317867954954,Yes
2007,Quebec,Canola,1179,699599.44,251.19167744337457,11.85817271090795,No
1978,Manitoba,Potatoes,3942,991610.1,380.78374821794773,18.50245543247972,No
2006,New Brunswick,Corn,4005,610287.34,444.6458559712865,12.325370982293402,No
2024,Saskatchewan,Soybeans,1965,754099.0,127.05528210385705,12.37040917245978,Yes
1933,British Columbia,Corn,4395,817471.89,357.50488888693513,15.074720659564244,No
1965,Alberta,Tomatoes,2803,374514.75,597.5457791843392,11.823359584475787,Yes
1996,Saskatchewan,Soybeans,2141,797814.28,339.0653488701847,10.114409589528444,Yes
2014,Quebec,Barley,2019,453912.12,333.3477451880792,14.008660422622818,No
2022,Saskatchewan,Oats,1770,370897.85,328.81459656478745,14.034910226816574,Yes
2013,British Columbia,Wheat,1906,246551.56,268.83303694884125,10.653854543152672,Yes
1921,British Columbia,Oats,1815,62935.19,337.8723798149508,11.384265631384434,Yes
1968,British Columbia,Rye,1548,180439.49,431.0950917503198,16.854752642008023,Yes
1968,Ontario,Soybeans,1685,648670.84,165.1449257805096,4.036501067037887,No
1978,British Columbia,Canola,1780,1176835.36,340.13138166699,13.595137689595138,Yes
1971,British Columbia,Sugar Beets,2191,370263.88,228.52926179297322,10.301110010124924,Yes
2017,New Brunswick,Wheat,3237,280057.1,325.31795443709984,11.853927541029124,Yes
1955,Saskatchewan,Wheat,1394,335455.1,282.75107988375777,5.623705446238418,No
1998,Alberta,Tomatoes,4020,376555.7,376.62609233992447,6.335730927005264,No
2005,Ontario,Barley,2188,436696.53,392.442064093045,11.231512556641858,No
2022,Prince Edward Island,Barley,2188,643468.92,445.3080378986361,11.863782289470233,No
1924,Quebec,Sugar Beets,4392,271766.9,434.82321948429626,13.584894599562448,Yes
1935,Quebec,Tomatoes,3566,749001.0,606.0992695808436,11.508282223898753,No
1924,Manitoba,Potatoes,3478,86708.0,441.308375731287,7.563055861514653,No
2006,Ontario,Oats,2046,112620.04000000001,343.1391095070695,16.0474038322855,No
1984,Quebec,Potatoes,2612,104288.3,197.61618041305059,13.928442765065476,Yes
1962,Manitoba,Tomatoes,4024,1131602.8,449.8886079487232,6.146963292364368,No
2016,Saskatchewan,Tomatoes,3925,3786686.0,468.74910052951236,13.078199563340132,No
1989,Alberta,Canola,1033,596081.76,455.34162347339696,6.7588507556081865,Yes
2003,Manitoba,Wheat,3654,950310.16,396.69250874863303,15.774937300143627,No
1954,Nova Scotia,Soybeans,2635,898391.2,640.3015147299762,10.283526379159738,No
2007,Quebec,Soybeans,3581,660835.79,568.9066902833343,8.714455756690416,No
1951,Saskatchewan,Tomatoes,3313,952324.85,342.89578154279735,12.022462024460374,No
1920,Nova Scotia,Potatoes,2395,466959.5,245.79367201842848,10.873080093273353,Yes
1986,Nova Scotia,Canola,1373,802096.96,293.075571218499,9.42163012936785,Yes
1923,Prince Edward Island,Barley,2033,40883.100000000006,492.7846507444436,15.291144110784671,No
1998,Nova Scotia,Barley,1577,385276.26,291.08774145178296,10.459516071202259,No
1964,Prince Edward Island,Canola,1764,949281.6,446.7779648059331,12.56686406460457,No
1983,Prince Edward Island,Wheat,2698,614852.68,574.7329453004612,16.226321560290383,Yes
1931,Ontario,Sugar Beets,4297,815631.23,443.15787993634257,10.973274962489276,No
2004,British Columbia,Corn,4949,1244917.98,468.25121257379567,10.179802505243952,Yes
2016,Saskatchewan,Tomatoes,3464,916008.6,589.5680887749766,14.196326756095864,No
1938,Quebec,Barley,2414,271426.91,376.0850377211997,9.89609240103966,Yes
2002,Saskatchewan,Sugar Beets,4653,1250967.21,446.18658840899445,10.259508897298096,No
1935,Manitoba,Oats,2042,268218.38,462.0467425674411,13.369440123260105,No
1927,British Columbia,Soybeans,2323,257546.73,475.9708439098995,8.02314917280682,Yes
2001,Manitoba,Oats,1914,193694.37,416.58976980718677,13.33767722054127,No
1946,British Columbia,Soybeans,3228,34148.3,509.3633281259701,10.032177512360672,Yes
1931,Nova Scotia,Rye,1435,191230.1,607.4883902498207,10.043435474215709,Yes
1993,Saskatchewan,Oats,1946,362757.66,446.59732446703583,12.678068240945565,Yes
2007,Quebec,Soybeans,3345,622321.79,535.8116556858735,10.721682029525207,No
2022,Saskatchewan,Oats,1769,366657.85,339.1786040117728,12.20399137965826,Yes
1996,Prince Edward Island,Canola,1813,1137194.76,438.4229805113832,9.615945816102254,No
1972,Saskatchewan,Rye,1414,187129.5,289.1809118980484,16.430748746381724,Yes
1936,Saskatchewan,Rye,1536,79293.06,271.6040378841572,11.797257656954075,Yes
1987,Ontario,Potatoes,4051,1318412.02,445.8446802723758,12.965982994668956,No
1938,New Brunswick,Barley,1527,166709.55,287.9660831322808,6.475267151323288,Yes
1955,Quebec,Canola,2065,1007169.2,536.3489350840803,16.40373621291822,No
1955,Manitoba,Tomatoes,3506,1642510.25,434.930779438726,16.356976905272703,Yes
2024,British Columbia,Wheat,3424,147545.12,434.33198578001264,9.51723028369194,Yes
1945,Manitoba,Wheat,3444,332630.0,373.8976378843583,14.20399992753035,No
2007,Alberta,Rye,1914,87614.14,329.3024432142185,12.808878677036521,Yes
2007,Prince Edward Island,Soybeans,2637,515203.52,348.38961178250435,11.420412526307064,No
1923,Manitoba,Corn,4542,125018.81,407.2461390700407,17.47733108585873,Yes
1961,New Brunswick,Potatoes,3749,970343.3,326.84644891816225,10.047311246718428,No
1924,Quebec,Sugar Beets,4759,288555.9,399.49615812209964,13.80989571559292,Yes
1968,Nova Scotia,Rye,1708,53761.02,552.2635391503571,9.46124149845176,No
2020,Alberta,Sugar Beets,3512,458060.4,431.9763243215244,13.140904109771775,No
1990,Prince Edward Island,Canola,889,108688.0,273.037971335332,10.328901399316404,Yes
1997,Ontario,Canola,1029,410016.12,244.21500180046377,10.562743442613199,Yes
2005,Prince Edward Island,Barley,1888,552557.3,294.6763227735448,15.311425805008108,Yes
2021,Ontario,Oats,1471,181221.28,268.3345468767492,10.78254854244102,Yes
1951,Alberta,Oats,1662,306235.3,325.36816694990216,15.862027691824798,No
2022,Prince Edward Island,Barley,2089,661784.92,404.62606591381757,10.855110139221386,No
1995,Nova Scotia,Corn,2955,290237.3,294.48232215875424,10.101428344612648,Yes
1940,Alberta,Soybeans,2797,411429.0,334.86220458742514,12.825242988096626,No
1987,New Brunswick,Rye,1868,297347.34,392.9506917246509,17.321999837526896,Yes
2012,Quebec,Tomatoes,3396,1799187.6,515.1576535453298,10.551813809900018,No
1930,Ontario,Sugar Beets,4837,457982.56,418.6268332220458,8.663502309933845,Yes
1954,British Columbia,Canola,1422,78599.32,413.7229685710469,10.853980135895927,Yes
1955,Alberta,Corn,4817,441661.19,527.5760616262573,15.07860062117512,Yes
1977,Quebec,Corn,5287,1075828.8199999998,358.7607222618263,9.438874935565476,Yes
2021,Nova Scotia,Barley,2768,554583.23,293.4057379346068,12.075267956495784,No
2015,Alberta,Canola,1474,1029107.3999999999,512.3298605963776,16.634167217591983,Yes
1928,Alberta,Barley,2745,318789.66,449.04191849743967,11.140443140874362,No
1933,Saskatchewan,Canola,2329,414425.44,604.3643012952152,8.899365862321519,Yes
2013,Nova Scotia,Rye,1038,84904.96,205.63442947661792,9.577233103319513,Yes
2011,Prince Edward Island,Wheat,2419,313983.5,482.91733839567337,12.352166436509506,Yes
2001,British Columbia,Potatoes,3303,1290666.73,448.31101168180845,10.410532006133057,Yes
1957,Quebec,Rye,1388,317015.67,347.51314614459534,15.496988011595546,No
1979,Manitoba,Soybeans,2882,1327215.47,360.72661692793235,5.345705849942078,Yes
